ReturnID,OrderID,ProductID,CustomerID,StoreID,ReturnReason,ReturnDate,RefundAmount,ReturnStatus,ProductName,Category,Return_Count,Unnamed: 0,stale_returns,stale_refund,damaged_returns,damaged_refund,total_returns,total_returns_amount
16761,11761,1033,14761,2007,Damaged Item,10:03.4,255,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,7,5,1545,0,0,5,1545
13775,8775,1030,11775,2059,Damaged Item,28:03.4,700,Processed,Johnson's Baby Powder 400g,Personal Care,22,59,5,2780,0,0,5,2780
14614,9614,1014,12614,2049,Damaged Item,44:03.4,580,Processed,Dettol Handwash 750ml,Personal Care,13,49,7,2340,0,0,7,2340
17532,12532,1043,15532,2089,Damaged Item,16:03.4,140,Processed,Good Day Butter Cookies 600g,Snacks,18,89,4,1540,0,0,4,1540
12981,7981,1006,10981,2073,Damaged Item,54:03.4,70,Processed,Maggi Noodles 70g,Snacks,21,73,7,2970,0,0,7,2970
13194,8194,1041,11194,2012,Damaged Item,44:03.4,275,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,12,7,5165,0,0,7,5165
8151,3151,1018,6151,2039,Stale Product,37:03.4,950,Processed,Surf Excel Matic 1kg,Grocery,24,39,5,3560,0,0,5,3560
17861,12861,1040,15861,2015,Stale Product,26:03.4,640,Processed,Sensodyne Toothpaste 100g,Personal Care,23,15,6,3065,0,0,6,3065
12263,7263,1018,10263,2010,Stale Product,32:03.4,760,Processed,Surf Excel Matic 1kg,Grocery,24,10,10,5120,0,0,10,5120
10227,5227,1039,8227,2042,Stale Product,19:03.4,550,Processed,Eveready AA Batteries (4 pcs),Electronics,20,42,6,2535,0,0,6,2535
12329,7329,1022,10329,2036,Stale Product,46:03.4,160,Processed,Fortune Sunflower Oil 1L,Grocery,20,36,7,2930,0,0,7,2930
16492,11492,1044,14492,2045,Damaged Item,21:03.4,510,Processed,Brooke Bond Red Label 500g,Beverages,18,45,5,2313,0,0,5,2313
11137,6137,1039,9137,2064,Stale Product,50:03.4,440,Processed,Eveready AA Batteries (4 pcs),Electronics,20,64,8,2990,0,0,8,2990
13022,8022,1030,11022,2070,Stale Product,27:03.4,525,Processed,Johnson's Baby Powder 400g,Personal Care,22,70,5,4551,0,0,5,4551
8116,3116,1000,6116,2028,Damaged Item,27:03.4,360,Processed,Amul Taaza Milk 1L,Dairy,29,28,4,1555,0,0,4,1555
11825,6825,1006,9825,2042,Stale Product,04:03.4,70,Processed,Maggi Noodles 70g,Snacks,21,42,6,2535,0,0,6,2535
17067,12067,1040,15067,2034,Stale Product,11:03.4,800,Processed,Sensodyne Toothpaste 100g,Personal Care,23,34,4,2616,0,0,4,2616
12807,7807,1001,10807,2016,Stale Product,08:03.4,260,Processed,Amul Butter 500g,Dairy,27,16,10,5503,0,0,10,5503
10761,5761,1022,8761,2090,Damaged Item,00:03.4,800,Processed,Fortune Sunflower Oil 1L,Grocery,20,90,4,1091,0,0,4,1091
13092,8092,1017,11092,2073,Stale Product,11:03.4,480,Processed,Tata Tea Premium 500g,Beverages,12,73,7,2970,0,0,7,2970
14419,9419,1031,12419,2084,Damaged Item,07:03.4,520,Processed,Himalaya Face Wash 100ml,Personal Care,19,84,3,2380,0,0,3,2380
15035,10035,1035,13035,2081,Stale Product,29:03.4,360,Processed,Sprite 2L,Beverages,16,81,9,4529,0,0,9,4529
16028,11028,1010,14028,2004,Stale Product,42:03.4,360,Processed,Golden Apples 1kg,Fruits,18,4,7,5781,0,0,7,5781
8750,3750,1023,6750,2003,Damaged Item,05:03.4,675,Processed,Haldiram's Bhujia 400g,Snacks,23,3,6,2062,0,0,6,2062
17265,12265,1035,15265,2059,Stale Product,15:03.4,450,Processed,Sprite 2L,Beverages,16,59,5,2780,0,0,5,2780
15520,10520,1044,13520,2087,Damaged Item,00:03.4,850,Processed,Brooke Bond Red Label 500g,Beverages,18,87,6,1715,0,0,6,1715
16852,11852,1028,14852,2008,Damaged Item,37:03.4,300,Processed,Catch Black Pepper 100g,Grocery,12,8,8,4080,0,0,8,4080
